Time stamp;medida;luminosidade;luminosidade_media_movel
05/07/2026 16:39:45;1;4034.0;4034.0
05/07/2026 16:39:50;2;4036.0;4035.0
05/07/2026 16:39:55;3;4033.0;4034.33
05/07/2026 16:40:00;4;4033.0;4034.0
05/07/2026 16:40:05;5;4030.0;4033.2
05/07/2026 16:40:10;6;4035.0;4033.5
05/07/2026 16:40:15;7;4035.0;4033.71
05/07/2026 16:40:20;8;4036.0;4034.0
05/07/2026 16:40:25;9;4035.0;4034.11
05/07/2026 16:40:30;10;4035.0;4034.2
05/07/2026 16:40:35;11;4036.0;4034.4
05/07/2026 16:40:39;12;4033.0;4034.1
05/07/2026 16:40:44;13;4031.0;4033.9
05/07/2026 16:40:49;14;4033.0;4033.9
05/07/2026 16:40:54;15;4028.0;4033.7
05/07/2026 16:40:59;16;4024.0;4032.6
05/07/2026 16:41:04;17;4036.0;4032.7
05/07/2026 16:41:09;18;4022.0;4031.3
05/07/2026 16:41:14;19;4081.0;4035.9
05/07/2026 16:41:19;20;4095.0;4041.9
05/07/2026 16:41:24;21;4095.0;4047.8
05/07/2026 16:41:29;22;4095.0;4054.0
05/07/2026 16:41:34;23;4095.0;4060.4
05/07/2026 16:41:38;24;4095.0;4066.6
05/07/2026 16:41:43;25;4095.0;4073.3
05/07/2026 16:41:48;26;4095.0;4080.4
05/07/2026 16:41:54;27;4095.0;4086.3
05/07/2026 16:41:59;28;4095.0;4093.6
05/07/2026 16:42:04;29;4095.0;4095.0
05/07/2026 16:42:08;30;4079.0;4093.4
05/07/2026 16:42:14;31;4093.0;4093.2
05/07/2026 16:42:19;32;4088.0;4092.5
05/07/2026 16:42:24;33;4060.0;4089.0
05/07/2026 16:42:29;34;4066.0;4086.1
05/07/2026 16:42:34;35;4083.0;4084.9
05/07/2026 16:42:39;36;4094.0;4084.8
05/07/2026 16:42:44;37;4043.0;4079.6
05/07/2026 16:42:49;38;4092.0;4079.3
05/07/2026 16:42:54;39;4093.0;4079.1
05/07/2026 16:42:59;40;4091.0;4080.3
05/07/2026 16:43:04;41;4090.0;4080.0
05/07/2026 16:43:08;42;4090.0;4080.2
05/07/2026 16:43:14;43;4085.0;4082.7
05/07/2026 16:43:18;44;4063.0;4082.4
05/07/2026 16:43:23;45;4062.0;4080.3
05/07/2026 16:43:28;46;4076.0;4078.5
05/07/2026 16:43:33;47;4073.0;4081.5
05/07/2026 16:43:38;48;4062.0;4078.5
05/07/2026 16:43:44;49;4076.0;4076.8
05/07/2026 16:43:48;50;4051.0;4072.8
05/07/2026 16:43:53;51;4066.0;4070.4
05/07/2026 16:43:59;52;4095.0;4070.9
05/07/2026 16:44:03;53;4095.0;4071.9
05/07/2026 16:44:08;54;4030.0;4068.6
05/07/2026 16:44:13;55;4019.0;4064.3
05/07/2026 16:44:18;56;4041.0;4060.8
05/07/2026 16:44:23;57;4002.0;4053.7
05/07/2026 16:44:28;58;4056.0;4053.1
05/07/2026 16:44:33;59;4043.0;4049.8
05/07/2026 16:44:38;60;4046.0;4049.3
05/07/2026 16:44:42;61;4049.0;4047.6
05/07/2026 16:44:47;62;4048.0;4042.9
05/07/2026 16:44:52;63;4042.0;4037.6
05/07/2026 16:44:57;64;4045.0;4039.1
05/07/2026 16:45:02;65;4044.0;4041.6
05/07/2026 16:45:07;66;4030.0;4040.5
05/07/2026 16:45:12;67;4036.0;4043.9
05/07/2026 16:45:17;68;4035.0;4041.8
05/07/2026 16:45:22;69;4035.0;4041.0
05/07/2026 16:45:27;70;4023.0;4038.7
05/07/2026 16:45:32;71;4027.0;4036.5
05/07/2026 16:45:37;72;4032.0;4034.9
05/07/2026 16:45:42;73;4030.0;4033.7
05/07/2026 16:45:47;74;4023.0;4031.5
05/07/2026 16:45:52;75;4026.0;4029.7
05/07/2026 16:45:58;76;4022.0;4028.9
05/07/2026 16:46:03;77;4019.0;4027.2
05/07/2026 16:46:08;78;4017.0;4025.4
05/07/2026 16:46:12;79;4020.0;4023.9
05/07/2026 16:46:17;80;4021.0;4023.7
05/07/2026 16:46:22;81;4021.0;4023.1
05/07/2026 16:46:28;82;4019.0;4021.8
05/07/2026 16:46:33;83;4011.0;4019.9
05/07/2026 16:46:38;84;4011.0;4018.7
05/07/2026 16:46:43;85;4009.0;4017.0
05/07/2026 16:46:47;86;4015.0;4016.3
05/07/2026 16:46:52;87;4012.0;4015.6
05/07/2026 16:46:57;88;4006.0;4014.5
05/07/2026 16:47:02;89;4007.0;4013.2
05/07/2026 16:47:07;90;4005.0;4011.6
05/07/2026 16:47:12;91;3989.0;4008.4
05/07/2026 16:47:17;92;3987.0;4005.2
05/07/2026 16:47:22;93;3991.0;4003.2
05/07/2026 16:47:27;94;3990.0;4001.1
05/07/2026 16:47:31;95;3986.0;3998.8
05/07/2026 16:47:37;96;3985.0;3995.8
05/07/2026 16:47:41;97;3992.0;3993.8
05/07/2026 16:47:46;98;3988.0;3992.0
05/07/2026 16:47:51;99;3982.0;3989.5
05/07/2026 16:47:56;100;3982.0;3987.2
05/07/2026 16:48:01;101;3985.0;3986.8
05/07/2026 16:48:06;102;3984.0;3986.5
05/07/2026 16:48:11;103;3984.0;3985.8
05/07/2026 16:48:16;104;4002.0;3987.0
05/07/2026 16:48:21;105;3990.0;3987.4
05/07/2026 16:48:26;106;3992.0;3988.1
05/07/2026 16:48:32;107;3984.0;3987.3
05/07/2026 16:48:37;108;3881.0;3976.6
05/07/2026 16:48:42;109;4040.0;3982.4
05/07/2026 16:48:47;110;3967.0;3980.9
05/07/2026 16:48:52;111;3985.0;3980.9
05/07/2026 16:48:57;112;3914.0;3973.9
05/07/2026 16:49:03;113;3918.0;3967.3
05/07/2026 16:49:07;114;3908.0;3957.9
05/07/2026 16:49:12;115;3909.0;3949.8
05/07/2026 16:49:17;116;3909.0;3941.5
05/07/2026 16:49:22;117;3900.0;3933.1
05/07/2026 16:49:27;118;3896.0;3934.6
05/07/2026 16:49:32;119;3897.0;3920.3
05/07/2026 16:49:37;120;3900.0;3913.6
05/07/2026 16:49:42;121;3889.0;3904.0
05/07/2026 16:49:47;122;3891.0;3901.7
05/07/2026 16:49:52;123;3892.0;3899.1
05/07/2026 16:49:57;124;3888.0;3897.1
05/07/2026 16:50:02;125;3883.0;3894.5
05/07/2026 16:50:07;126;3883.0;3891.9
05/07/2026 16:50:12;127;3882.0;3890.1
05/07/2026 16:50:17;128;3880.0;3888.5
05/07/2026 16:50:22;129;3875.0;3886.3
05/07/2026 16:50:27;130;3873.0;3883.6
05/07/2026 16:50:32;131;3871.0;3881.8
05/07/2026 16:50:36;132;3873.0;3880.0
05/07/2026 16:50:42;133;3870.0;3877.8
05/07/2026 16:50:46;134;3863.0;3875.3
05/07/2026 16:50:51;135;3867.0;3873.7
05/07/2026 16:50:57;136;3869.0;3872.3
05/07/2026 16:51:02;137;3869.0;3871.0
05/07/2026 16:51:07;138;3862.0;3869.2
05/07/2026 16:51:12;139;3848.0;3866.5
05/07/2026 16:51:17;140;3855.0;3864.7
05/07/2026 16:51:22;141;3858.0;3863.4
05/07/2026 16:51:26;142;3857.0;3861.8
05/07/2026 16:51:32;143;3854.0;3860.2
05/07/2026 16:51:37;144;3859.0;3859.8
05/07/2026 16:51:42;145;3854.0;3858.5
05/07/2026 16:51:47;146;3855.0;3857.1
05/07/2026 16:51:51;147;3855.0;3855.7
05/07/2026 16:51:56;148;3856.0;3855.1
05/07/2026 16:52:01;149;3854.0;3855.7
05/07/2026 16:52:06;150;3853.0;3855.5
05/07/2026 16:52:11;151;3855.0;3855.2
05/07/2026 16:52:16;152;3808.0;3850.3
05/07/2026 16:52:21;153;3852.0;3850.1
05/07/2026 16:52:26;154;3850.0;3849.2
05/07/2026 16:52:31;155;3845.0;3848.3
05/07/2026 16:52:36;156;3848.0;3847.6
05/07/2026 16:52:41;157;3847.0;3846.8
05/07/2026 16:52:46;158;3847.0;3845.9
05/07/2026 16:52:51;159;3849.0;3845.4
05/07/2026 16:52:56;160;3848.0;3844.9
05/07/2026 16:53:01;161;3843.0;3843.7
05/07/2026 16:53:07;162;3844.0;3847.3
05/07/2026 16:53:12;163;3814.0;3843.5
05/07/2026 16:53:17;164;3810.0;3839.5
05/07/2026 16:53:22;165;3813.0;3836.3
05/07/2026 16:53:29;166;3862.0;3837.7
05/07/2026 16:53:35;167;3977.0;3850.7
05/07/2026 16:53:39;168;3843.0;3850.3
05/07/2026 16:53:44;169;3939.0;3859.3
05/07/2026 16:53:49;170;3955.0;3870.0
05/07/2026 16:53:54;171;3841.0;3869.8
05/07/2026 16:54:00;172;3845.0;3869.9
05/07/2026 16:54:05;173;3843.0;3872.8
05/07/2026 16:54:10;174;3844.0;3876.2
05/07/2026 16:54:15;175;3839.0;3878.8
05/07/2026 16:54:20;176;3843.0;3876.9
05/07/2026 16:54:25;177;3843.0;3863.5
05/07/2026 16:54:30;178;3843.0;3863.5
05/07/2026 16:54:35;179;3840.0;3853.6
05/07/2026 16:54:40;180;3840.0;3842.1
05/07/2026 16:54:45;181;3831.0;3841.1
05/07/2026 16:54:50;182;3832.0;3839.8
05/07/2026 16:54:55;183;3838.0;3839.3
05/07/2026 16:55:00;184;3836.0;3838.5
05/07/2026 16:55:05;185;3834.0;3838.0
05/07/2026 16:55:10;186;3838.0;3837.5
05/07/2026 16:55:15;187;3827.0;3835.9
05/07/2026 16:55:20;188;3836.0;3835.2
